METRIC_ID,METRIC_NAME,REPORT_NAME,count,total_hours,metric_category
17008.0,Report with patient data viewed,IP Care Plan and Patient Education,72,0.276265097988976,Chart Review
,Annotated Images activity selected,,54,0.275191928280724,NULL
17008.0,Report with patient data viewed,CV Echo Printable Result Report,68,0.273753861321343,Chart Review
17008.0,Report with patient data viewed,BW Pathology Results,1810,0.272535992463429,Chart Review
17259.0,Patient SnapShot viewed,CAR Snapshot,128,0.267969142860836,NULL
17008.0,Report with patient data viewed,BW RX PED HEPARIN ADJUSTMENT GUIDANCE,63,0.267341256936391,Chart Review
17008.0,Report with patient data viewed,IMG Result With Result History Hyperlink,54,0.265452414088778,Chart Review
17259.0,Patient SnapShot viewed,AMB Patient Snapshot,1720,0.263291872342427,NULL
17228.0,Chart Review Encounter report viewed,Outpatient Care Management Encounter Summary Report,129,0.263269623915354,Chart Review
17227.0,Chart Review Note report viewed,ACP (Advance Care Planning),69,0.262729584376017,Note Review
17008.0,Report with patient data viewed,IP Physician Sidebar History,25,0.262513959672715,Chart Review
20607.0,Storyboard viewed,MR Pulmonology Storyboard,321,0.260480438073476,NULL
15047.0,Patient Address subcomponent accessed,,5490,0.26015947845247,NULL
,OR report viewed,OR PREOP/POSTOP DIAGNOSES,121,0.259425736003451,NULL
17227.0,Chart Review Note report viewed,Committee Review,38,0.257347700595855,Note Review
17008.0,Report with patient data viewed,REFERRAL SIDEBAR REPORT NPI,22,0.255705709722307,Chart Review
17008.0,Report with patient data viewed,Rx ordering instructions hydroxychloroquine,92,0.254546428256564,Chart Review
60012.0,Clinical Note Signed,ED Procedure Note,130,0.251754856374528,Note Entry
17008.0,Report with patient data viewed,Rx BJC Split Screen - budesonide nebs,73,0.251158733367919,Chart Review
60005.0,View clinical notes section,Anesthesia Preprocedure Evaluation,11,0.248904303444756,Note Review
17008.0,Report with patient data viewed,RX ORDER DETAILS REPORT,17,0.24748635371526,Chart Review
,Chart Review Episodes tab selected,,109,0.24474576473236,NULL
17331.0,Immunization record deleted,,70,0.240415485170152,NULL
,SmartSet accessed,,454,0.240120012760162,NULL
17008.0,Report with patient data viewed,RX Antimicrobial Stewardship Scoring,57,0.239701551331414,Chart Review
17239.0,Note printed from Chart Review,Consults,32,0.2396694694625,NULL
,Detailed report viewed in Reporting Workbench,IP RW NOTE DETAILS (RICH TEXT),56,0.236456626256306,NULL
17227.0,Chart Review Note report viewed,Lactation Note,77,0.23422768804762,Note Review
17008.0,Report with patient data viewed,MEDS: MEDICATION SUMMARY V2 (HTML),58,0.233677582210964,Chart Review
94023.0,Report viewed,Initial Assessments,19,0.233520692984263,Chart Review
17008.0,Report with patient data viewed,IP ACP NOTES,211,0.231684398651123,Chart Review
17227.0,Chart Review Note report viewed,Teleconsult,27,0.230381297005547,Note Review
17008.0,Report with patient data viewed,IND Susceptibility Linear View,15,0.227345153755611,Chart Review
,Cosign clinical note,Medical Student,262,0.227277638647291,NULL
20607.0,Storyboard viewed,OR Surgeon Plan/Follow-Up Storyboard,371,0.225090736548105,NULL
94015.0,Care Everywhere Documents viewed,,76,0.224478846920861,NULL
17008.0,Report with patient data viewed,SCREENING: HEARING AND VISION (RICH TEXT),80,0.217794123490651,Chart Review
20607.0,Storyboard viewed,RIS Radiologist Storyboard,104,0.216547752486334,NULL
17008.0,Report with patient data viewed,Ophth Exam: Full Exam via Link,34,0.210405553446875,Chart Review
17008.0,Report with patient data viewed,AMB PED CAR SNAPSHOT BW,37,0.210185241434309,Chart Review
,Report with patient data printed,AMB Current Meds and Allergies,26,0.209064800209469,NULL
,Report with patient data printed,Pathology Specimen Requisition - Reprint,24,0.20861112303204,NULL
17008.0,Report with patient data viewed,rx dapagliflozin restrictions,54,0.206615703635745,Chart Review
17227.0,Chart Review Note report viewed,L&D Delivery Note,30,0.199808378219604,Note Review
17008.0,Report with patient data viewed,IP SINGLE TRANSFUSION SUMMARY DETAILS,121,0.199027098284827,Chart Review
17008.0,Report with patient data viewed,OR Workspace Header: Surgeon hover report.,22,0.198815539942847,Chart Review
,Order printed from Chart Review,BW Result Report: Lab Integrated Result Template,25,0.198271842532687,NULL
17008.0,Report with patient data viewed,IP Physician Sidebar Problem List,21,0.196566557354397,Chart Review
17008.0,Report with patient data viewed,ED SIDEBAR SEPSIS TRACKING CHECKLIST,31,0.195366621017456,Chart Review
17008.0,Report with patient data viewed,RX TPN Orders,60,0.194157441986931,Chart Review
17008.0,Report with patient data viewed,IP FLOWSHEET NOTES,29,0.194063683085971,Chart Review
60008.0,View FastNote activity,Provider Query,936,0.193482369581858,NULL
94031.0,Mobile patient dictation accessed,,100,0.192929933865865,NULL
17008.0,Report with patient data viewed,ED Adolescent AVS,70,0.191615657541486,Chart Review
94023.0,Report viewed,HKU HOV ENCOUNTER REPORT,52,0.191354337268405,Chart Review
94023.0,Report viewed,AN Mobile Preprocedure Report,49,0.189685185220506,Chart Review
17008.0,Report with patient data viewed,Results - Resulting Agency Information,35,0.189626792271932,Chart Review
17008.0,Report with patient data viewed,Cerner Reference Lab Requisition Without Labels - Reprint,29,0.189248651663462,Chart Review
24550.0,Patient Station accessed,,38701,0.18906090789371,NULL
17008.0,Report with patient data viewed,Order Report - Consults,769,0.188529925346374,Chart Review
94023.0,Report viewed,HKU QUEUED ORDER REPORT,34,0.186043317847781,Chart Review
17008.0,Report with patient data viewed,CI CURRENTLY ACTIVE BP ADVISORIES DISPLAY,20,0.185890595383114,Chart Review
72031.0,Care Everywhere outside encounter viewed,,111,0.185738031069437,NULL
17008.0,Report with patient data viewed,rxamb Refill Encounter Review Report,33,0.18533621152242,Chart Review
17008.0,Report with patient data viewed,Rx BJC Split Screen - Calcitonin injection,45,0.182263656987084,Chart Review
17227.0,Chart Review Note report viewed,Post-Perfusion,15,0.182193965911865,Note Review
,Chart Review Bookmarks tab selected,,75,0.178982111083136,NULL
17008.0,Report with patient data viewed,AMB CAR SIDEBAR REPORT,47,0.178423063755035,Chart Review
17008.0,Report with patient data viewed,ED REPRINT PRESCRIPTIONS,125,0.178305829366048,Chart Review
17008.0,Report with patient data viewed,ACP History Report,228,0.172730534871419,Chart Review
17008.0,Report with patient data viewed,BW Medication Dispense History - Controlled PDMP,137,0.172702173921797,Chart Review
17008.0,Report with patient data viewed,OR SBAR Active Orders,25,0.172250174681345,Chart Review
17008.0,Report with patient data viewed,ORDER REPORT (HTML),37,0.169778480264875,Chart Review
,External Videoconference Disconnected,,25,0.167815687126583,NULL
17008.0,Report with patient data viewed,IP Shift Assessment Adult,23,0.167757670349544,Chart Review
17008.0,Report with patient data viewed,OT Rehab Release,67,0.16735430823432,Chart Review
17008.0,Report with patient data viewed,Oph Sidebar Report,35,0.16630563656489,Chart Review
17008.0,Report with patient data viewed,IP Patient Header Length of Stay - Expected Admit,31,0.166106375323401,Chart Review
17008.0,Report with patient data viewed,MR Billing Report,16,0.165147244135538,Chart Review
17008.0,Report with patient data viewed,BW Encounter: Orders Only with Scans,85,0.164298584196302,Chart Review
17008.0,Report with patient data viewed,BW AN Timeline and Graph Report,8,0.163695445590549,Chart Review
17008.0,Report with patient data viewed,Referral Status History,23,0.162093095249599,Chart Review
17008.0,Report with patient data viewed,IP ORDMGT RELEASER,18,0.161824384795294,Chart Review
17227.0,Chart Review Note report viewed,Research Note,30,0.160950341754489,Note Review
60012.0,Clinical Note Signed,Consults,428,0.160798994435204,Note Entry
17008.0,Report with patient data viewed,IP Orders Needing Second Sign,293,0.158825907442304,Chart Review
17008.0,Report with patient data viewed,IP Sidebar Selected Labs Facesheet,36,0.155891054736243,Chart Review
17239.0,Note printed from Chart Review,Medical Student,17,0.154543480078379,NULL
17008.0,Report with patient data viewed,RESULT DETAIL REPORT,4621,0.153420308430989,Chart Review
17008.0,Report with patient data viewed,ED Consults - Widget,25,0.152900190883212,Chart Review
17008.0,Report with patient data viewed,IP NOTE REVISION HISTORY,9,0.152517815960778,Chart Review
20607.0,Storyboard viewed,TXP Transplant Storyboard,23,0.150651236904992,NULL
17008.0,Report with patient data viewed,RESULTS HYPERLINK REPORT: HISTORY OF ORDER RESULTS,29,0.14936027738783,Chart Review
,Report with patient data printed,AMB SMARTTEXT RAD REPORT - FUTURE,8,0.147959869967566,NULL
,Chart Review Misc Reports tab selected,,109,0.147214494281344,NULL
,Detailed report viewed in Reporting Workbench,ED Encounter Summary,39,0.147131629255082,NULL
,SmartText used,,9,0.146026382446289,NULL
,Chief Complaint navigator section accessed,,18,0.145579773849911,NULL
17008.0,Report with patient data viewed,Vertical Pt Header: Social Determinants of Health Hover Bubble,33,0.143575585418277,Chart Review
17008.0,Report with patient data viewed,AMB SMARTTEXT REFERRAL REPORT,42,0.143218593597412,Chart Review
17008.0,Report with patient data viewed,HP HEALTH MAINTENANCE IMM SCHED,16,0.140969887309604,Chart Review
17008.0,Report with patient data viewed,ONCBCN Snapshot,59,0.138910098340776,Chart Review
17008.0,Report with patient data viewed,CV PROCEDURE LOG,21,0.138746771812438,Chart Review
60012.0,Clinical Note Signed,Provider Query,1280,0.13709052297804,Note Entry
94001.0,Charges Overview report viewed,,43,0.136802917056613,NULL
,Report with patient data printed,BW Result Report: Lab Integrated Result Template,7,0.136627462969885,NULL
,Results Review printed,,6,0.133387286398145,NULL
17008.0,Report with patient data viewed,IP NEURO RESULT REPORT CHART REVIEW,57,0.132050515545739,Chart Review
17008.0,Report with patient data viewed,Active ED Familiar Faces Care Plans w/ Notes,11,0.13165050956938,Chart Review
17008.0,Report with patient data viewed,SNAPSHOT: IMMUNIZATIONS (RICH TEXT),10,0.131416635778215,Chart Review
17243.0,Demographics modified,,271,0.131292757193247,NULL
17227.0,Chart Review Note report viewed,Patient Instructions,58,0.12826443168852,Note Review
17008.0,Report with patient data viewed,RESULTS REPORT: LAB AND IMAGING,49,0.127929493851131,Chart Review
,Report with patient data printed,ED Medical Necessity Form,50,0.126242174307505,NULL
,Refill action taken from In Basket,,68,0.124915012518564,Inbox
17239.0,Note printed from Chart Review,ED Provider Notes,6,0.124781632158491,NULL
17008.0,Report with patient data viewed,BW RESULTS HYPERLINK REPORT: ORDER ROUTING,16,0.124706427521175,Chart Review
17008.0,Report with patient data viewed,OB Labor Summary Report,24,0.123004665374755,Chart Review
,OR Procedures form selected in Intra-op Navigator,,242,0.121112026903364,NULL
,Patient Sidebar report accessed,Patient Sidebar Appointment Desk (w/o Visit Acct),40,0.120528535313076,NULL
17008.0,Report with patient data viewed,Patient Header Allergies,16,0.119452996253967,Chart Review
17008.0,Report with patient data viewed,MR All Results Report,16,0.117927662266625,Chart Review
60008.0,View FastNote activity,ED Re-evaluation Note,197,0.117899088859558,NULL
17200.0,Research Studies activity accessed,,45,0.117779821025,NULL
17008.0,Report with patient data viewed,Nursing Fall Event Detail Report,51,0.117696368959214,Chart Review
17008.0,Report with patient data viewed,Encounter: Outpatient with Procedure Summary,15,0.11611056751675,Chart Review
,Canto login success,,149,0.115816530386606,NULL
17008.0,Report with patient data viewed,Rx BJC Split Screen - Methylnaltexone SQ,52,0.115150808493296,Chart Review
17008.0,Report with patient data viewed,SMARTFORM DEFAULT REPORT,69,0.115068651040395,Chart Review
17008.0,Report with patient data viewed,IP Physician Sidebar Diet Orders,8,0.114976894590589,Chart Review
17227.0,Chart Review Note report viewed,Admission Note,12,0.114168497191535,Note Review
17008.0,Report with patient data viewed,OB Relevant Results Storyboard Hover,25,0.114119483894771,Chart Review
15048.0,Patient Demographics subcomponent accessed,,5489,0.113752136760287,NULL
17008.0,Report with patient data viewed,L & D Admission Encounter,44,0.112013575236002,Chart Review
17218.0,Home Medications modified,,769,0.111428824795617,NULL
17008.0,Report with patient data viewed,IP SINGLE FLOWSHEET - TIME RANGE (RICH TEXT),15,0.111238791942596,Chart Review
,View Mobile Handoff List Activity,,34,0.108414706654018,NULL
,Patient message sent,,99,0.108212254047393,NULL
17228.0,Chart Review Encounter report viewed,HH Encounter Report,45,0.108132149643368,Chart Review
17008.0,Report with patient data viewed,Encounter: Conversation,42,0.107998549143473,Chart Review
17008.0,Report with patient data viewed,OR Log Case Info,38,0.106195081075032,Chart Review
17008.0,Report with patient data viewed,MR Chart Review Labs - Condensed Results,82,0.106147730615403,Chart Review
,OR report viewed,OR RTF CASELOG SUMMARY,7,0.102788171503278,NULL
17008.0,Report with patient data viewed,rx tolvaptan ordering instructions,40,0.101636370023091,Chart Review
,Implants edited in Patient Implants,,9,0.10131820069419,NULL
17008.0,Report with patient data viewed,IP Full Treatment Team,14,0.100515284008449,Chart Review
17008.0,Report with patient data viewed,Session Information - App Nametag,3,0.0999642870161268,Chart Review
17008.0,Report with patient data viewed,IP Hemodialysis Treatment,16,0.0994102583991156,Chart Review
17008.0,Report with patient data viewed,Nephrology Current Encounter,9,0.0989261293411254,Chart Review
17008.0,Report with patient data viewed,MyChart - Questionnaire Data (Visit Navigator),15,0.0988493792215983,Chart Review
17227.0,Chart Review Note report viewed,Treatment Plan,20,0.098738621075948,Note Review
17234.0,Chart Review Order report viewed,OPH Result Report,23,0.0981176386939154,Chart Review
94023.0,Report viewed,HKU IB CC CHARTS COMM MESSAGE REPORT,174,0.0961547634336683,Chart Review
17008.0,Report with patient data viewed,IP Screenings Flowsheet,8,0.0961375517315334,Chart Review
94023.0,Report viewed,Pre-Sedation Documentation,24,0.0957840792338053,Chart Review
17008.0,Report with patient data viewed,AN Patient Summary,31,0.0955966117646959,Chart Review
17008.0,Report with patient data viewed,RX PRESCRIPTION DETAILS REPORT,17,0.0925962816344367,Chart Review
17008.0,Report with patient data viewed,OB Mom Baby Link,51,0.0921936241785685,Chart Review
17008.0,Report with patient data viewed,Rx Mobile Pharmacy Summary,10,0.0921335691875881,Chart Review
,Chief Complaint modified,,32,0.092121770646837,NULL
17008.0,Report with patient data viewed,EpicView Report,21,0.0913287864791022,Chart Review
60011.0,Save clinical note,,117,0.0901717297236124,NULL
17228.0,Chart Review Encounter report viewed,TXP Encounter: Committee Review,7,0.0901426996125115,Chart Review
17008.0,Report with patient data viewed,Img Screening Form Report,16,0.0887363007333543,Chart Review
,Order printed from Chart Review,LAB CHART REVIEW ORDERS REPORT - HYPERLINK,42,0.0885809400346544,NULL
17008.0,Report with patient data viewed,HSD Results Report: OR GI Procedure Performed,54,0.0878678290049235,Chart Review
17008.0,Report with patient data viewed,IP UNRESULTED LABS SINCE ADMISSION,24,0.08743276781506,Chart Review
60010.0,Pend clinical note,Procedures,76,0.0870993489689297,Note Entry
17008.0,Report with patient data viewed,Therapy Plan Overview Report,25,0.0869931772020128,Chart Review
17008.0,Report with patient data viewed,ED Medical Necessity Form,18,0.0867181873321533,Chart Review
17008.0,Report with patient data viewed,MR All Orders Report,10,0.0859647003809611,Chart Review
17008.0,Report with patient data viewed,IP NICU Maternal Report,15,0.0858442526393466,Chart Review
17008.0,Report with patient data viewed,OB Newborn Overview,6,0.085595838493771,Chart Review
17008.0,Report with patient data viewed,Rx ordering instructions bosentan,23,0.0855535025066799,Chart Review
,Historical immunizations accessed,,13,0.0855360145039028,NULL
17008.0,Report with patient data viewed,BW IP AVS - CONTROLLED SUBSTANCES,45,0.0853396293852064,Chart Review
17008.0,Report with patient data viewed,BW Asthma Action Plan,24,0.0848258018493652,Chart Review
,Report with patient data printed,IP Handoff Report,10,0.0841580997573004,NULL
,Progress Notes navigator section accessed,,8,0.0839260707961188,NULL
,Report with patient data printed,Cerner Reference Lab Requisition Without Labels - Reprint,16,0.0826904551188151,NULL
,Communication sent,,516,0.0819880602094862,NULL
17008.0,Report with patient data viewed,Hospice Episode Report,3,0.08170061217414,Chart Review
17008.0,Report with patient data viewed,AMB MR AFTER VISIT SUMMARY,12,0.0815421091185675,Chart Review
,Report with patient data printed,AMB THERAPY ORDER REPORT,2,0.0813291788101196,NULL
17008.0,Report with patient data viewed,ED Orders to Cosign - Physician,20,0.0805108115408155,Chart Review
17008.0,Report with patient data viewed,OR/INV Storyboard Procedure Pass Summary Hover,14,0.0801276654667324,Chart Review
17008.0,Report with patient data viewed,Rx ordering instructions clozapine,38,0.0799915011723836,Chart Review
17227.0,Chart Review Note report viewed,Incidental Note,31,0.0799398363961113,Note Review
17008.0,Report with patient data viewed,IP Flowsheet Hyperlinks,21,0.0798794203334384,Chart Review
60005.0,View clinical notes section,Procedures,60,0.0790003760655721,Note Review
17227.0,Chart Review Note report viewed,Admission/Discharge,2,0.07884397427241,Note Review
,Break-the-Glass canceled,,22,0.0788370622528923,NULL
17008.0,Report with patient data viewed,IP Order Requisition Nursing Orders,11,0.078646608988444,Chart Review
17259.0,Patient SnapShot viewed,Ped Kidney/Liver TXP Snapshot,6,0.0784380992253621,NULL
,Report with patient data printed,BW IP ADD ON LABS,12,0.0783062341478135,NULL
17008.0,Report with patient data viewed,BW ED DISCHARGE ORDERS,29,0.0782571877373589,Chart Review
17008.0,Report with patient data viewed,MR HEALTH MAINTENANCE SUMMARY,2,0.0778425449795193,Chart Review
17008.0,Report with patient data viewed,BW ED AVS Additional Print Outs - Opioid Education,46,0.0774094385570949,Chart Review
17008.0,Report with patient data viewed,IP NICU Clinical Overview,9,0.076922091907925,Chart Review
17227.0,Chart Review Note report viewed,Psych,13,0.0765174603462219,Note Review
20607.0,Storyboard viewed,ORTHO Orthopaedics Storyboard,248,0.0765014902750651,NULL
17008.0,Report with patient data viewed,BW RESULT NOTE REPORT,28,0.076500273545583,Chart Review
94023.0,Report viewed,ED Canto Provider Note,18,0.0760219987233479,Chart Review
17008.0,Report with patient data viewed,IP Case Manager Facesheet,13,0.0758898901939392,Chart Review
,Report with patient data printed,Order Report,10,0.0749975554148356,NULL
17008.0,Report with patient data viewed,Rx BJC Split Screen - Difluprednate ophthalmic,8,0.0735093368424309,Chart Review
94023.0,Report viewed,HKU RX REQUEST MSG DETAILS RPT,3,0.0734912119971381,Chart Review
,SmartForm canceled,,26,0.0728514705763922,NULL
17259.0,Patient SnapShot viewed,PSY Snapshot,6,0.0728128735224405,NULL
,Report with patient data printed,BW IMAGING REPORT HYPERLINK - DYNAMIC,5,0.0721388787693447,NULL
,Result entry accessed,,10,0.0720747939745585,NULL
17008.0,Report with patient data viewed,MYCHART - WMG CONTENT REPORT(HTML),8,0.0720057498084174,Chart Review
60006.0,View clinical note from copy previous,H&P,9,0.0718438061078389,NULL
17625.0,FYI activity accessed,,69,0.0716586253378126,NULL
17008.0,Report with patient data viewed,OR Workspace Header: Procedures hover report,12,0.0714118621084425,Chart Review
,Bookmark Modified,,68,0.0713662966092427,NULL
,In Basket message printed,,4,0.0713168329662746,Inbox
60010.0,Pend clinical note,Pre-Procedure Instructions,125,0.070766589641571,Note Entry
94023.0,Report viewed,CTO HANDOFF REPORT,10,0.0705820549858941,Chart Review
,Patient-reported medication created,,98,0.0693981313705444,NULL
60006.0,View clinical note from copy previous,,24,0.0693269729614257,NULL
17007.0,Report viewed for an order,MR Meds Adherence Details,17,0.0691216198603312,Note Review
17259.0,Patient SnapShot viewed,Orthopaedics SnapShot,7,0.0690229773521423,NULL
17008.0,Report with patient data viewed,OR INTRA-OP NURSING RECORD,10,0.0677443226178487,Chart Review
17664.0,Synopsis activity accessed,ONCBCN Synopsis Labs - Tumor Markers,10,0.0674400639533996,NULL
,Immunization or allergy information accessed,,8,0.0672801934348212,NULL
17008.0,Report with patient data viewed,NEU Snapshot,8,0.0671215176582336,Chart Review
17008.0,Report with patient data viewed,AMB SMARTTEXT LAB REPORT - FUTURE,30,0.0668590715196397,Chart Review
17227.0,Chart Review Note report viewed,ED SANE Note,2,0.0659372321764628,Note Review
17008.0,Report with patient data viewed,MR All Other Notes Report,24,0.0657852713267008,Chart Review
17279.0,Chart Search result report opened,,973,0.0652375825246175,NULL
17008.0,Report with patient data viewed,IP Physician Sidebar Checklist,14,0.0636215861638387,Chart Review
17227.0,Chart Review Note report viewed,ED Observation Provider Note,31,0.0634388258722093,Note Review
17008.0,Report with patient data viewed,Rx BJC Split Screen - LEVALBUTEROL NEBS,8,0.0631808074315389,Chart Review
17227.0,Chart Review Note report viewed,E-Visit Note,16,0.0631576577822367,Note Review
,Report with patient data printed,IP Sidebar Physician Index,18,0.0630319831106397,NULL
17234.0,Chart Review Order report viewed,CV PV Report,20,0.0627820261319478,Results Review
17008.0,Report with patient data viewed,IP Hospital Course Note Audit History,34,0.0627664444181654,Chart Review
17008.0,Report with patient data viewed,IND Susceptibility Grid Hover Bubble,4,0.0616079319847954,Chart Review
,OR report viewed,CV PROCEDURE LOG,16,0.060910694334241997,NULL
17008.0,Report with patient data viewed,Rx TPN Medication Report for Navigator,17,0.0606689029269748,Chart Review
17008.0,Report with patient data viewed,CV Cardiac Services Printable Result Report,12,0.0606223524941338,Chart Review
20607.0,Storyboard viewed,CV Cardiology Procedural Storyboard,39,0.0605752385987175,NULL
94023.0,Report viewed,AN Mobile Handoff Report,1,0.0604129698541429,Chart Review
17008.0,Report with patient data viewed,REG COMMUNICATION PREFERENCES CONTACT INFORMATION,15,0.0594141538937886,Chart Review
17008.0,Report with patient data viewed,BW CV TEE EVENT TIMELINE,5,0.0592271444532606,Chart Review
,Report with patient data printed,ED Against Medical Advice Form,12,0.0589708765347798,NULL
17008.0,Report with patient data viewed,BW AVS - COVID-19 DISCHARGE INSTRUCTIONS,29,0.0585712173249986,Chart Review
17008.0,Report with patient data viewed,NEU PEDS Snapshot,7,0.058256066110399,Chart Review
17008.0,Report with patient data viewed,PFT Orders Report,7,0.0579419109556409,Chart Review
17008.0,Report with patient data viewed,Rx Zostavax Varivax ordering instructions,16,0.0575893916024102,Chart Review
,Order printed from Chart Review,Medication Order Report,9,0.0573433571391635,NULL
,LDA Avatar accessed,,10,0.0560262844297621,NULL
17008.0,Report with patient data viewed,IP Summary of Care Document,11,0.0549897559483846,Chart Review
94023.0,Report viewed,HKU IB RX REQUEST ORDER DETAILS,6,0.0549818160798814,Chart Review
17008.0,Report with patient data viewed,AMB Letter Report: Encounter,2,0.0548172566625807,Chart Review
17008.0,Report with patient data viewed,MyChart - PRO Data (Visit Navigator),65,0.0543317445119222,Chart Review
17008.0,Report with patient data viewed,RIS Snapshot,38,0.0542853977945115,Chart Review
17008.0,Report with patient data viewed,Accordion Legend,7,0.0541952951749165,Chart Review
,Medication long-term status modified,,669,0.0540496910942925,NULL
17259.0,Patient SnapShot viewed,BW AMB END SOGI SNAPSHOT,27,0.0538429358270433,NULL
20607.0,Storyboard viewed,Patient Access No Encounter Storyboard,36,0.0531173329883151,NULL
17008.0,Report with patient data viewed,bw ip signed and held orders hyperlink report,9,0.0526940443780687,Chart Review
,Report with patient data printed,FS AMB ORDER REPORT HYPERLINK - DYNAMIC,13,0.0524273994233873,NULL
17008.0,Report with patient data viewed,ONCBCN Treatment Plan Springboard,9,0.0520743152830335,Chart Review
,MyNote opened,,20,0.0520591857698228,NULL
17008.0,Report with patient data viewed,Rx BJC Split Screen - vedolizumab,14,0.0514740308125813,Chart Review
17008.0,Report with patient data viewed,EMR PRINT IP NOTE DETAILS,10,0.051407926082611,Chart Review
17626.0,FYI activity exited,,69,0.050893485546112,NULL
17008.0,Report with patient data viewed,OB L&D Postpartum,17,0.0508264962832133,Chart Review
17008.0,Report with patient data viewed,Rx BJC Split Screen - Papillomavirus 9-valent vaccine,42,0.0502762757407294,Chart Review
17008.0,Report with patient data viewed,HIM DT All Orders Wrapper Report,3,0.0502366142802768,Chart Review
17008.0,Report with patient data viewed,OB GA/EDD STORYBOARD HOVER,22,0.0502124087015787,Chart Review
,Encounter printed from Chart Review,Amb Encounter Summary with Link to Core Summary,4,0.0500727179315355,NULL
17379.0,Chart Search result preview report viewed,,4862,0.0496067608727349,NULL
,Order printed from Chart Review,Amb/IP Result Report v2: Lab and Imaging,4,0.0491894870334201,NULL
17227.0,Chart Review Note report viewed,Subjective & Objective,30,0.0491349856058756,Note Review
17008.0,Report with patient data viewed,Encounter: History Report,20,0.0489689262708028,Chart Review
17008.0,Report with patient data viewed,Social Determinants of Health,14,0.0488710186216566,Chart Review
17008.0,Report with patient data viewed,Encounter: Outpatient,11,0.0481846268971761,Chart Review
,Report with patient data printed,RX PRESCRIPTION DETAILS REPORT,4,0.0479601732889811,NULL
17008.0,Report with patient data viewed,MR All Med Admins Report,10,0.0477643513679504,Chart Review
17259.0,Patient SnapShot viewed,SPE Snapshot,29,0.0477340618769327,NULL
17008.0,Report with patient data viewed,PAIN Snapshot,15,0.0477224244011773,Chart Review
17008.0,Report with patient data viewed,Rx ordering instructions ceftazidime-avibactam,27,0.0473447012901306,Chart Review
94023.0,Report viewed,HKU IB CC CHARTS MESSAGE REPORT,292,0.0467603762944539,Chart Review
17008.0,Report with patient data viewed,ONCBCN Sidebar Snapshot,25,0.0467117137379116,Chart Review
17008.0,Report with patient data viewed,BW IP Physician Sidebar Wound Care Orders,15,0.0465090168846978,Chart Review
,OB and Lactation Status accessed,,164,0.0464698150422838,NULL
,Narrator Event Log accessed,,19,0.0462404656410217,NULL
17008.0,Report with patient data viewed,OP NOTE REPORT,11,0.0460410375065273,Chart Review
17008.0,Report with patient data viewed,Resulting agency 299 Reprint - Inpatient,4,0.0458679628372192,Chart Review
17008.0,Report with patient data viewed,IP Clinical Index,28,0.0457193319002787,Chart Review
17008.0,Report with patient data viewed,SNAPSHOT: PROBLEM DETAIL (RICH TEXT),15,0.0456170762909783,Chart Review
17008.0,Report with patient data viewed,IP Sidebar Admission Report,6,0.0452800236807929,Chart Review
17008.0,Report with patient data viewed,IP Hospital Course Note,3,0.0449700119760301,Chart Review
17008.0,Report with patient data viewed,RESULTS: CONCISE VISIT ORDER RESULT SUMMARY (HTML),10,0.0449175749884711,Chart Review
17008.0,Report with patient data viewed,MR ALL ENCOUNTER RESULTS,5,0.0449131602711147,Chart Review
17008.0,Report with patient data viewed,IP Nonviolent Restraints Daily Report For RWB (Rich Text),2,0.044732268916236,Chart Review
34005.0,Notes viewed,Notes Navigator Display,6,0.0444300598568386,Note Review
17259.0,Patient SnapShot viewed,IP Pain Management,1,0.0441691904597812,NULL
17008.0,Report with patient data viewed,ONCBCN Treatment Plan Springboard - Current Day,7,0.0438492899470859,Chart Review
17246.0,Chart Review LDA tab selected,,43,0.0437733923064337,NULL
,Chart Review LDA report viewed,IP/AMB LDA HISTORY REPORT,6,0.0435706877708435,NULL
20607.0,Storyboard viewed,Patient Access Appointment Storyboard,9,0.0433423217137654,NULL
,Report with patient data printed,IMG Result With Result History Hyperlink,3,0.04304646147622,NULL
17008.0,Report with patient data viewed,IP NICU Nutrition,1,0.0430105031861199,Chart Review
,Canto Problem List activity accessed,,12,0.0424071388774448,NULL
17008.0,Report with patient data viewed,Rx BJC Split Screen - nebivolol,25,0.0423537789450751,Chart Review
17008.0,Report with patient data viewed,IP Sidebar Signed and Held Orders,1,0.0419602002037896,Chart Review
17008.0,Report with patient data viewed,OB Encounter: Outpatient with Link to Core Summary,2,0.0415967935985989,Chart Review
17008.0,Report with patient data viewed,AN Airway Details,6,0.0414245173666212,Chart Review
,Charge Capture section accepted,,19,0.0408411428663465,NULL
,Document entry aborted,,4,0.0407393179999457,NULL
,Authorization forms printed from Request Outside Records,,3,0.0406753269831339,NULL
,Order printed from Chart Review,RAD Results Report,5,0.0403401104609171,NULL
17008.0,Report with patient data viewed,AN PACU Report Pop-up,2,0.040265027946896,Chart Review
17227.0,Chart Review Note report viewed,Anesthesia Post-op Follow-up Note,7,0.0402169982592264,Note Review
17008.0,Report with patient data viewed,IP Physician My Charges and Notes,4,0.0396328820122612,Chart Review
17008.0,Report with patient data viewed,OR Pre-op Nursing Report,4,0.0395820996496412,Chart Review
17008.0,Report with patient data viewed,IP Patient Reminder Lists,33,0.0395329682032267,Chart Review
17008.0,Report with patient data viewed,Rx BJC Split Screen - palonosetron,6,0.0394351988368564,Chart Review
